Product id,Data S2 Name,Group,id,Product_details,Country,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys,Weight
1,Wheat & Rye (Bread),starch_rich,224,Winter wheat,Switzerland,1.9,1.9,0.0,16.63,1.13,7.96,23.54,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,225,Winter wheat,Switzerland,1.97,1.97,0.0,17.22,1.2,8.08,31.4,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,226,Winter wheat,Switzerland,2.02,2.02,0.0,17.72,1.23,9.52,26.21,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,227,Winter wheat,Switzerland,2.34,2.34,0.0,20.48,1.27,10.07,31.53,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,228,Winter wheat,Switzerland,2.39,2.39,0.0,20.9,1.34,10.06,39.47,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,229,Winter wheat,Switzerland,2.69,2.69,0.0,23.57,1.33,23.29,41.95,2.19,1.8,O,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,230,Winter wheat,Switzerland,2.87,2.87,0.0,25.16,1.38,23.20,47.65,2.19,1.8,O,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,231,Spring wheat,Switzerland,1.83,1.83,0.0,16.05,1.23,9.17,14.35,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,232,Spring wheat,Switzerland,1.93,1.93,0.0,16.88,1.26,9.28,16.22,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,233,Spring wheat,Switzerland,2.22,2.22,0.0,19.39,1.34,11.24,19.23,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,234,Spring wheat,Switzerland,2.38,2.38,0.0,20.81,1.44,21.31,26.75,2.19,1.8,C,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,235,Spring wheat,Switzerland,2.96,2.96,0.0,25.91,1.3,19.60,24.36,2.19,1.8,O,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,236,Spring wheat,Switzerland,2.93,2.93,0.0,25.66,1.32,19.69,27.65,2.19,1.8,O,0.019005195184038173
1,Wheat & Rye (Bread),starch_rich,239,Wheat,United Kingdom,1.23,1.23,0.0,1.52,0.94,13.13,3.14,2.19,6.88,C,0.025849299751591358
1,Wheat & Rye (Bread),starch_rich,240,Winter wheat,United Kingdom,1.4,1.4,0.0,1.73,0.97,-,2.79,2.19,6.88,C,0.020310164090536067
1,Wheat & Rye (Bread),starch_rich,241,Winter wheat,United Kingdom,2.04,2.04,0.0,2.53,0.84,-,2.5,2.19,6.88,O,0.020310164090536067
1,Wheat & Rye (Bread),starch_rich,242,Winter wheat,United Kingdom,1.51,1.51,0.0,2.06,0.95,4.54,1.02,2.51,8.31,C,0.007385514214740388
1,Wheat & Rye (Bread),starch_rich,247,Bread wheat,United Kingdom,1.62,1.62,0.0,2.2,1.04,6.19,3.32,2.19,6.88,C,0.007385514214740388
1,Wheat & Rye (Bread),starch_rich,248,Bread wheat,United Kingdom,5.39,5.39,0.0,7.33,0.99,5.19,9.71,2.19,6.88,O,0.001846378553685097
2,Maize (Meal),starch_rich,268,Maize,Belgium,2.75,2.75,0.0,4.48,0.89,9.57,4.74,0.0,0.0,C,0.4058161498843082
2,Maize (Meal),starch_rich,306,Maize,Cyprus,3.89,3.89,0.0,92.77,0.9,6.93,1.69,637.89,31817.28,C,0.18627787103939078
2,Maize (Meal),starch_rich,312,Maize,France,1.29,1.29,0.0,2.11,0.79,8.15,5.01,221.83,912.79,C,0.2747659563578218
2,Maize (Meal),starch_rich,313,Maize,France,1.38,1.38,0.0,2.27,0.77,8.33,3.2,238.96,983.25,C,0.2747659563578218
2,Maize (Meal),starch_rich,314,Maize,France,1.83,1.83,0.0,6.59,0.98,11.26,5.17,98.12,813.29,C,0.4121489345367328
2,Maize (Meal),starch_rich,315,Maize,France,1.81,1.81,0.0,2.97,1.13,6.81,6.91,115.63,794.4,C,1.51121275996802
2,Maize (Meal),starch_rich,316,Maize,France,1.85,1.85,0.0,2.64,1.16,6.52,6.81,196.21,2069.33,C,0.8242978690734654
2,Maize (Meal),starch_rich,317,Maize,France,1.69,1.69,0.0,2.76,1.06,6.02,6.64,122.08,1384.74,C,0.8242978690734654
2,Maize (Meal),starch_rich,318,Maize,France,2.29,2.29,0.0,3.76,0.95,6.99,4.77,55.56,660.31,C,0.5495319127156436
2,Maize (Meal),starch_rich,319,Maize,France,1.61,1.61,0.0,2.64,1.01,5.79,4.4,143.87,722.89,C,0.2747659563578218
2,Maize (Meal),starch_rich,320,Maize,France,2.68,2.68,0.0,4.39,0.95,9.29,5.54,0.0,0.0,C,0.4121489345367328
2,Maize (Meal),starch_rich,321,Maize,France,1.75,1.75,0.0,6.31,0.97,5.02,3.61,0.0,0.0,C,1.2364468036101979
2,Maize (Meal),starch_rich,322,Maize,France,2.28,2.28,0.0,3.73,0.85,7.18,4.2,0.0,0.0,C,0.4121489345367328
2,Maize (Meal),starch_rich,330,Maize,Italy,1.17,1.17,0.0,17.81,0.96,4.34,6.73,175.92,845.23,C,4.345058723402117
2,Maize (Meal),starch_rich,331,Maize,Italy,1.43,1.43,0.0,4.71,1.06,12.37,5.05,557.73,1610.47,C,13.035176170206352
2,Maize (Meal),starch_rich,332,Maize,Italy,1.03,1.03,0.0,3.38,0.95,9.71,4.29,400.38,1156.11,C,13.035176170206352
2,Maize (Meal),starch_rich,333,Maize,Italy,0.77,0.77,0.0,2.53,0.89,8.00,2.87,375.35,1083.85,C,13.035176170206352
2,Maize (Meal),starch_rich,334,Maize,Italy,0.66,0.66,0.0,2.18,0.87,4.78,0.78,386.6,1116.32,C,13.035176170206352
2,Maize (Meal),starch_rich,335,Maize,Italy,0.71,0.71,0.0,2.32,0.87,4.97,0.78,413.14,1192.97,C,13.035176170206352
2,Maize (Meal),starch_rich,352,Maize,Portugal,2.53,2.53,0.0,41.4,0.74,7.70,2.14,1473.56,110208.11,C,4.345058723402117
2,Maize (Meal),starch_rich,353,Maize,Portugal,1.39,1.39,0.0,21.0,0.87,9.35,2.08,862.03,9184.69,C,4.345058723402117
